aug31_equity,aug31_open_tickets,avg_loss,avg_win,completed,documented_event_open,exposure_dollar_days,family,filled,flats,gross_pnl,hit_rate,horizon,intended,losses,max_dd_dollars,max_dd_percent,mean_gross,median_month,modeled_net,net_borrow_10,net_borrow_30,net_double_spread,net_per_session,net_through_cutoff,no_entry,panel,payoff_ratio,peak_gross,per_session_basis,per_session_denominator,profit_factor,red_calendar_months,red_month_loss_sum,september_runoff_net,september_runoff_trades,split,structural_block,tier_full,tier_half,tier_quarter,time_underwater_sessions,turnover_entry_notional,unresolved,wins,worst_day,worst_month
124571.46416580013,0,-379.45311160659344,542.2174066238532,200,0,2350178.282706,PARENT,200,0,26591.874,0.545,3,200,91,-6434.655448699996,-0.06230158374177874,9363.26009046215,609.5186942500077,24571.464165799996,23471.98796505534,21273.035563566023,22935.134331599995,97.89427954501991,24571.464165799996,0,CAUSAL_PREORDER_QTY,1.428944420374155,34734.045000000006,251 account sessions of the IS-owned book,251,1.7115927672613505,2,-2792.521005900009,0,0,IS,0,24571.464165799996,0,0,199,796512.2391,0,109,-3535.725000000006,-1503.9485117000004
123608.0885378,0,-439.77449360212773,612.7065182679245,200,0,3120098.647806,PARENT,200,0,25630.916529999995,0.53,4,200,94,-5381.578199200056,-0.051458820220722123,12430.671903609562,825.3283800000063,23608.088537799995,22297.67525072657,19676.84867657972,21969.340545599993,94.0561296326693,23608.088537799995,0,CAUSAL_PREORDER_QTY,1.3932288642966448,35532.772000000004,251 account sessions of the IS-owned book,251,1.571087868249408,3,-1862.8671471999987,0,0,IS,0,23608.088537799995,0,0,177,796512.2391,0,106,-3535.725000000006,-1421.2892349999893
126359.96130769997,0,-492.1358202021505,674.0989961355141,200,0,3890979.9703760003,PARENT,200,0,28380.1659,0.535,5,200,93,-7780.9112329000345,-0.06604950669965515,15501.912232573706,1318.9531226999898,26359.9613077,24829.712839100546,21769.215901901644,24723.836715399997,105.01976616613545,26359.9613077,0,CAUSAL_PREORDER_QTY,1.369741783596691,63537.3986,251 account sessions of the IS-owned book,251,1.5759394714499562,3,-4453.99507790005,0,0,IS,0,26359.9613077,0,0,199,796512.2391,0,107,-3535.725000000006,-2090.614140000005
133946.02055396812,0,-500.56837096666675,718.1561267360728,200,0,4659112.043576,PARENT,200,0,35961.259668,0.55,6,200,90,-7970.486810000031,-0.07619954446957422,18562.199376796812,1253.5773536500128,33946.020553967996,32096.67804613567,28397.993030471007,32314.861439935994,135.24310977676492,33946.020553967996,0,CAUSAL_PREORDER_QTY,1.4346813909740521,68236.315,251 account sessions of the IS-owned book,251,1.7534994778571749,4,-3810.400930000076,0,0,IS,0,33946.020553967996,0,0,174,796512.2391,0,110,-3535.725000000006,-1823.6124050000217
132783.02166210004,0,-568.892734586207,728.1122970893805,200,0,5419663.023008,PARENT,200,0,34800.136,0.565,7,200,87,-8235.836477600038,-0.07838985678132027,21592.282960191234,1011.5982499999955,32783.0216621,30389.21834514548,25601.611711236437,31149.9873242,130.6096480561753,32783.0216621,0,CAUSAL_PREORDER_QTY,1.279876245245045,68236.315,251 account sessions of the IS-owned book,251,1.6623679966975873,4,-4195.411251400001,0,0,IS,0,32783.0216621,0,0,214,796512.2391,0,113,-7178.455977000005,-1850.0749300000025
143211.90757570017,0,-548.1753331552941,780.9287903817391,200,0,6181375.126108,PARENT,200,0,45220.6446,0.575,8,200,85,-10438.779145999986,-0.0995574876780696,24626.992534294823,1147.5534386999934,43211.9075757,40609.41601132082,35404.43288256247,41587.2505514,172.158994325498,43211.9075757,0,CAUSAL_PREORDER_QTY,1.424596736023705,68236.315,251 account sessions of the IS-owned book,251,1.9273955840320716,4,-4756.81258339998,0,0,IS,0,43211.9075757,0,0,175,796512.2391,0,115,-7140.562000000005,-2501.792969999966
141572.5341160999,0,-584.2812869692308,869.1938644981651,200,0,6932666.720608001,PARENT,200,0,43584.670999999995,0.545,9,200,91,-13788.19088239997,-0.13304932748037634,27620.186137880482,1740.448319999974,41572.534116099996,38764.20923815917,33147.55948227753,39944.4772322,165.62762596055776,41572.534116099996,0,CAUSAL_PREORDER_QTY,1.4876291332327716,68236.315,251 account sessions of the IS-owned book,251,1.7818854453007926,5,-7529.094545399945,0,0,IS,0,41572.534116099996,0,0,195,796512.2391,0,109,-7140.562000000005,-3662.885644999973
140819.13348100003,0,-595.2602928375001,941.9627076288463,200,0,7685594.288708,PARENT,200,0,42832.2388,0.52,10,200,96,-14264.502205099998,-0.13622142853687957,30619.89756457371,1890.5771668999369,40819.133481,37795.49328303178,31748.21288709534,39190.108162,162.62602980478087,40819.133481,0,CAUSAL_PREORDER_QTY,1.5824383365782344,95956.18860000001,251 account sessions of the IS-owned book,251,1.7143081979597539,4,-7838.437558099991,0,0,IS,0,40819.133481,0,0,202,796512.2391,0,104,-7140.562000000005,-3828.926219699977
105359.69276070016,0,-335.60899276857145,365.75348649909915,216,0,860430.4097000001,PARENT,216,0,7603.3719,0.5138888888888888,1,216,105,-12848.98376119991,-0.12306830052270479,3428.0096003984067,0.0,5359.692760699999,5036.648210645205,4390.559110535614,3555.153621399998,21.353357612350592,5359.692760699999,0,CAUSAL_PREORDER_QTY,1.089820280088009,32018.94,251 account sessions of the OOS-owned book,251,1.1520957246644667,5,-12524.486791199917,0,0,OOS,0,5359.692760699999,0,0,215,860430.4097000001,0,111,-3859.795635000017,-8881.258106200024
120153.80708140005,1,-337.0727263588785,519.4845627018518,215,1,2575296.7575000003,PARENT,216,0,22257.4644,0.5023255813953489,2,216,107,-17999.31227309993,-0.16006558538601245,10260.146444223108,320.8455299999914,20037.5510514,19078.835959865755,17161.40577679726,18254.2477028,79.83088068286854,20037.5510514,0,CAUSAL_PREORDER_QTY,1.5411646273295958,39541.565,251 account sessions of the OOS-owned book,251,1.555568035061648,4,-9850.111481999993,0,0,OOS,0,20037.5510514,0,0,172,860430.4097000001,0,108,-3816.706600000005,-6170.227435499997
133466.96016049996,9,-385.4442360040404,614.5950607318966,215,1,3409550.7328000003,PARENT,216,0,35343.9205,0.5395348837209303,3,216,99,-15452.763229799908,-0.12904911599469393,13583.867461354583,827.0931175000005,33134.0476805,31946.76985600685,29572.21420702055,31360.784861,132.00815808964143,32713.9039555,0,CAUSAL_PREORDER_QTY,1.5945109650711033,39541.565,251 account sessions of the OOS-owned book,251,1.8683158782651312,4,-6613.94710479994,420.1437249999989,8,OOS,0,33134.0476805,0,0,174,860430.4097000001,0,116,-3816.706600000005,-3539.631818400041
134407.09222710025,9,-446.4378404941748,711.7250320357143,215,1,4199316.802,PARENT,216,0,35947.177432,0.5209302325581395,4,216,103,-20609.614043499925,-0.16956710509294015,16730.345824701195,377.3389160000006,33730.1060171,32308.719379127397,29465.946103182192,31951.9646022,134.38289249840636,33654.0360221,0,CAUSAL_PREORDER_QTY,1.5942309712095317,39829.65,251 account sessions of the OOS-owned book,251,1.7335327065579373,4,-12021.488344099955,76.06999499999942,8,OOS,0,33730.1060171,0,0,198,860430.4097000001,0,112,-3816.706600000005,-5694.797464000076
138674.92650539987,9,-490.20885354845365,720.6857823694914,215,1,4988135.884268,PARENT,216,0,39706.92,0.5488372093023256,5,216,97,-18873.339641200015,-0.1557639544132502,19873.05133174502,1051.5597924999965,37490.6635254,35815.056941600546,32463.84377400164,35713.33705079999,149.36519332828686,37921.8703004,0,CAUSAL_PREORDER_QTY,1.4701606818250923,71685.7265,251 account sessions of the OOS-owned book,251,1.7884428912923804,4,-14173.212459200091,-431.20677500000033,8,OOS,0,37490.6635254,0,0,181,860430.4097000001,0,118,-3816.706600000005,-7972.11490419996
145312.64026400007,9,-540.1509398778948,792.49603102,215,1,5772688.453968001,PARENT,216,0,45995.6244,0.5581395348837209,6,216,95,-23248.773561899798,-0.18573088478582112,22998.758780749005,774.3683200000596,43785.184434,41752.849838666305,37688.18064799891,42013.674468000005,174.44296587250997,44559.584059,0,CAUSAL_PREORDER_QTY,1.4671751403397535,72660.2034,251 account sessions of the OOS-owned book,251,1.8532738614817938,3,-15868.360704899984,-774.3996249999999,8,OOS,0,43785.184434,0,0,176,860430.4097000001,0,120,-4658.580869999962,-7997.793861500002
155485.93249630017,9,-527.0767993163265,905.5212961905983,215,1,6550609.469268001,PARENT,216,0,56496.280300000006,0.5441860465116279,7,216,98,-24296.51250889986,-0.18812071940586983,26098.045694294822,1018.5026825000677,54292.4653213,51713.93397092521,46556.871270175616,52527.5803426,216.30464271434263,54732.8762913,0,CAUSAL_PREORDER_QTY,1.7180063652301782,75604.235,251 account sessions of the OOS-owned book,251,2.0510892319584784,3,-14772.818281899963,-440.41097000000065,8,OOS,0,54292.4653213,0,0,170,860430.4097000001,0,117,-4612.9041,-6974.095983500054
164847.6204139003,17,-548.9166940688173,937.7224874778689,215,1,7318363.483668,PARENT,216,0,65547.3851,0.5674418604651162,8,216,93,-22405.079671899774,-0.16783134034590175,29156.826628159364,1947.8147305000603,63352.8909239,60555.17733807315,54959.75016641945,61597.3267478,252.40195587211156,55679.4025039,0,CAUSAL_PREORDER_QTY,1.7083147545159327,75604.235,251 account sessions of the OOS-owned book,251,2.2410150543112235,4,-12158.633469899825,7673.488420000001,16,OOS,0,63352.8909239,0,0,170,860430.4097000001,0,122,-4612.9041,-6300.864986500019
169937.17573900003,17,-549.5280141163045,977.9495311601627,215,1,8053421.898268,PARENT,216,0,71922.7652,0.5720930232558139,9,216,92,-19114.245906199896,-0.14187147023591618,32085.346208239043,2508.9831025000312,69731.215034,66707.5182606115,60660.12471383451,67979.854868,277.8136057131474,60768.95782899999,0,CAUSAL_PREORDER_QTY,1.7796172461431334,75604.235,251 account sessions of the OOS-owned book,251,2.3792708834304936,3,-9996.30108919993,8962.257205000002,16,OOS,0,69731.215034,0,0,188,860430.4097000001,0,123,-4612.9041,-5117.652713000003
